id,num,country,model,ccm_null,climate,ccm_driver
2628,38,Malaysia,Ebisuzaki,-0.061134884,Temperature,0.032510099
2629,39,Malaysia,Ebisuzaki,0.027667678,Temperature,0.032510099
2630,40,Malaysia,Ebisuzaki,0.31668996,Temperature,0.032510099
2631,41,Malaysia,Ebisuzaki,-0.127017241,Temperature,0.032510099
2632,42,Malaysia,Ebisuzaki,-5.85E-05,Temperature,0.032510099
2633,43,Malaysia,Ebisuzaki,0.33435138,Temperature,0.032510099
2634,44,Malaysia,Ebisuzaki,0.389097238,Temperature,0.032510099
2635,45,Malaysia,Ebisuzaki,-0.057191358,Temperature,0.032510099
2636,46,Malaysia,Ebisuzaki,0.357536073,Temperature,0.032510099
2637,47,Malaysia,Ebisuzaki,-0.060779753,Temperature,0.032510099
2638,48,Malaysia,Ebisuzaki,0.075603946,Temperature,0.032510099
2639,49,Malaysia,Ebisuzaki,0.044272233,Temperature,0.032510099
2640,50,Malaysia,Ebisuzaki,-0.156998645,Temperature,0.032510099
2641,51,Malaysia,Ebisuzaki,0.22381622,Temperature,0.032510099
2642,52,Malaysia,Ebisuzaki,0.107712395,Temperature,0.032510099
2643,53,Malaysia,Ebisuzaki,-0.035175563,Temperature,0.032510099
2644,54,Malaysia,Ebisuzaki,0.172319191,Temperature,0.032510099
2645,55,Malaysia,Ebisuzaki,0.158635185,Temperature,0.032510099
2646,56,Malaysia,Ebisuzaki,0.173850087,Temperature,0.032510099
2647,57,Malaysia,Ebisuzaki,0.248283548,Temperature,0.032510099
2648,58,Malaysia,Ebisuzaki,-0.119604283,Temperature,0.032510099
2649,59,Malaysia,Ebisuzaki,0.21400551,Temperature,0.032510099
2650,60,Malaysia,Ebisuzaki,-0.056224854,Temperature,0.032510099
2651,61,Malaysia,Ebisuzaki,-0.029414038,Temperature,0.032510099
2652,62,Malaysia,Ebisuzaki,0.07124052,Temperature,0.032510099
2653,63,Malaysia,Ebisuzaki,0.060073003,Temperature,0.032510099
2654,64,Malaysia,Ebisuzaki,0.148748285,Temperature,0.032510099
2655,65,Malaysia,Ebisuzaki,-0.085572258,Temperature,0.032510099
2656,66,Malaysia,Ebisuzaki,0.10327704,Temperature,0.032510099
2657,67,Malaysia,Ebisuzaki,-0.124100308,Temperature,0.032510099
2658,68,Malaysia,Ebisuzaki,-0.027918266,Temperature,0.032510099
2659,69,Malaysia,Ebisuzaki,0.128169889,Temperature,0.032510099
2660,70,Malaysia,Ebisuzaki,-0.120455964,Temperature,0.032510099
2661,1,Singapore,Seasonal,0.179544015,Temperature,0.237325625
2662,2,Singapore,Seasonal,0.327922183,Temperature,0.237325625
2663,3,Singapore,Seasonal,0.153099209,Temperature,0.237325625
2664,4,Singapore,Seasonal,0.370933959,Temperature,0.237325625
2665,5,Singapore,Seasonal,0.370027131,Temperature,0.237325625
2666,6,Singapore,Seasonal,0.16239873,Temperature,0.237325625
2667,7,Singapore,Seasonal,0.200921719,Temperature,0.237325625
2668,8,Singapore,Seasonal,0.353639457,Temperature,0.237325625
2669,9,Singapore,Seasonal,0.183286179,Temperature,0.237325625
2670,10,Singapore,Seasonal,0.234203631,Temperature,0.237325625
2671,11,Singapore,Seasonal,0.182322743,Temperature,0.237325625
2672,12,Singapore,Seasonal,0.25361024,Temperature,0.237325625
2673,13,Singapore,Seasonal,0.228508044,Temperature,0.237325625
2674,14,Singapore,Seasonal,0.218647122,Temperature,0.237325625
2675,15,Singapore,Seasonal,0.19668153,Temperature,0.237325625
2676,16,Singapore,Seasonal,0.216579839,Temperature,0.237325625
2677,17,Singapore,Seasonal,0.176149287,Temperature,0.237325625
2678,18,Singapore,Seasonal,-0.035311661,Temperature,0.237325625
2679,19,Singapore,Seasonal,0.161808625,Temperature,0.237325625
2680,20,Singapore,Seasonal,0.261367596,Temperature,0.237325625
2681,21,Singapore,Seasonal,0.210819772,Temperature,0.237325625
2682,22,Singapore,Seasonal,0.097393202,Temperature,0.237325625
2683,23,Singapore,Seasonal,0.291874181,Temperature,0.237325625
2684,24,Singapore,Seasonal,0.287196216,Temperature,0.237325625
2685,25,Singapore,Seasonal,0.254925509,Temperature,0.237325625
2686,26,Singapore,Seasonal,0.273148556,Temperature,0.237325625
2687,27,Singapore,Seasonal,0.099477828,Temperature,0.237325625
2688,28,Singapore,Seasonal,0.184175663,Temperature,0.237325625
2689,29,Singapore,Seasonal,0.366214293,Temperature,0.237325625
2690,30,Singapore,Seasonal,0.101934864,Temperature,0.237325625
2691,31,Singapore,Seasonal,0.138064251,Temperature,0.237325625
2692,32,Singapore,Seasonal,0.245581353,Temperature,0.237325625
2693,33,Singapore,Seasonal,0.25094654,Temperature,0.237325625
2694,34,Singapore,Seasonal,0.131941894,Temperature,0.237325625
2695,35,Singapore,Seasonal,0.364835697,Temperature,0.237325625
2696,36,Singapore,Seasonal,0.226074871,Temperature,0.237325625
2697,37,Singapore,Seasonal,0.158009734,Temperature,0.237325625
2698,38,Singapore,Seasonal,0.17730564,Temperature,0.237325625
2699,39,Singapore,Seasonal,0.195402193,Temperature,0.237325625
2700,40,Singapore,Seasonal,0.266237142,Temperature,0.237325625
2701,41,Singapore,Seasonal,0.252740397,Temperature,0.237325625
2702,42,Singapore,Seasonal,0.310740243,Temperature,0.237325625
2703,43,Singapore,Seasonal,0.238273965,Temperature,0.237325625
2704,44,Singapore,Seasonal,0.253472594,Temperature,0.237325625
2705,45,Singapore,Seasonal,0.102519516,Temperature,0.237325625
2706,46,Singapore,Seasonal,0.188076252,Temperature,0.237325625
2707,47,Singapore,Seasonal,0.282985769,Temperature,0.237325625
2708,48,Singapore,Seasonal,-0.083454415,Temperature,0.237325625
2709,49,Singapore,Seasonal,0.174697355,Temperature,0.237325625
2710,50,Singapore,Seasonal,0.006111397,Temperature,0.237325625
2711,51,Singapore,Seasonal,0.406504759,Temperature,0.237325625
2712,52,Singapore,Seasonal,0.23466915,Temperature,0.237325625
2713,53,Singapore,Seasonal,0.281804288,Temperature,0.237325625
2714,54,Singapore,Seasonal,0.283590877,Temperature,0.237325625
2715,55,Singapore,Seasonal,0.231188967,Temperature,0.237325625
2716,56,Singapore,Seasonal,0.156774289,Temperature,0.237325625
2717,57,Singapore,Seasonal,0.16758377,Temperature,0.237325625
2718,58,Singapore,Seasonal,0.106344116,Temperature,0.237325625
2719,59,Singapore,Seasonal,0.164707565,Temperature,0.237325625
2720,60,Singapore,Seasonal,0.310995135,Temperature,0.237325625
2721,61,Singapore,Seasonal,0.423789635,Temperature,0.237325625
2722,62,Singapore,Seasonal,0.281693514,Temperature,0.237325625
2723,63,Singapore,Seasonal,0.173433865,Temperature,0.237325625
2724,64,Singapore,Seasonal,0.156842983,Temperature,0.237325625
2725,65,Singapore,Seasonal,0.228668484,Temperature,0.237325625
2726,66,Singapore,Seasonal,0.22524238,Temperature,0.237325625
2727,67,Singapore,Seasonal,0.254841601,Temperature,0.237325625
2728,68,Singapore,Seasonal,0.132402558,Temperature,0.237325625
2729,69,Singapore,Seasonal,0.057720952,Temperature,0.237325625
2730,70,Singapore,Seasonal,0.264822405,Temperature,0.237325625
2731,1,Singapore,Ebisuzaki,0.145275149,Temperature,0.237325625
2732,2,Singapore,Ebisuzaki,0.190335516,Temperature,0.237325625
2733,3,Singapore,Ebisuzaki,-0.091261095,Temperature,0.237325625
2734,4,Singapore,Ebisuzaki,-0.153127331,Temperature,0.237325625
2735,5,Singapore,Ebisuzaki,-0.15520157,Temperature,0.237325625
2736,6,Singapore,Ebisuzaki,0.226442285,Temperature,0.237325625
2737,7,Singapore,Ebisuzaki,0.131136709,Temperature,0.237325625
2738,8,Singapore,Ebisuzaki,0.037865172,Temperature,0.237325625
2739,9,Singapore,Ebisuzaki,0.056117773,Temperature,0.237325625
2740,10,Singapore,Ebisuzaki,0.264964864,Temperature,0.237325625
2741,11,Singapore,Ebisuzaki,-0.333518071,Temperature,0.237325625
2742,12,Singapore,Ebisuzaki,-0.110632142,Temperature,0.237325625
2743,13,Singapore,Ebisuzaki,0.228964828,Temperature,0.237325625
2744,14,Singapore,Ebisuzaki,0.158454667,Temperature,0.237325625
2745,15,Singapore,Ebisuzaki,0.197876616,Temperature,0.237325625
2746,16,Singapore,Ebisuzaki,-0.048418286,Temperature,0.237325625
2747,17,Singapore,Ebisuzaki,-0.12624832,Temperature,0.237325625
2748,18,Singapore,Ebisuzaki,0.489613924,Temperature,0.237325625
2749,19,Singapore,Ebisuzaki,-0.030336664,Temperature,0.237325625
2750,20,Singapore,Ebisuzaki,-0.022777154,Temperature,0.237325625
2751,21,Singapore,Ebisuzaki,0.036418421,Temperature,0.237325625
2752,22,Singapore,Ebisuzaki,0.077158095,Temperature,0.237325625
2753,23,Singapore,Ebisuzaki,-0.094553639,Temperature,0.237325625
2754,24,Singapore,Ebisuzaki,0.194784347,Temperature,0.237325625
2755,25,Singapore,Ebisuzaki,0.158291781,Temperature,0.237325625
2756,26,Singapore,Ebisuzaki,-0.045307282,Temperature,0.237325625
2757,27,Singapore,Ebisuzaki,-0.073967131,Temperature,0.237325625
2758,28,Singapore,Ebisuzaki,-0.029204655,Temperature,0.237325625
2759,29,Singapore,Ebisuzaki,0.10621766,Temperature,0.237325625
2760,30,Singapore,Ebisuzaki,0.175487618,Temperature,0.237325625
2761,31,Singapore,Ebisuzaki,0.046880574,Temperature,0.237325625
2762,32,Singapore,Ebisuzaki,-0.162687037,Temperature,0.237325625
2763,33,Singapore,Ebisuzaki,0.367213625,Temperature,0.237325625
2764,34,Singapore,Ebisuzaki,-0.131470315,Temperature,0.237325625
2765,35,Singapore,Ebisuzaki,-0.198253414,Temperature,0.237325625
2766,36,Singapore,Ebisuzaki,0.328884032,Temperature,0.237325625
2767,37,Singapore,Ebisuzaki,0.143819297,Temperature,0.237325625
2768,38,Singapore,Ebisuzaki,0.139498698,Temperature,0.237325625
2769,39,Singapore,Ebisuzaki,0.307138057,Temperature,0.237325625
2770,40,Singapore,Ebisuzaki,0.055880023,Temperature,0.237325625
2771,41,Singapore,Ebisuzaki,0.246035828,Temperature,0.237325625
2772,42,Singapore,Ebisuzaki,0.171532132,Temperature,0.237325625
2773,43,Singapore,Ebisuzaki,-0.116452929,Temperature,0.237325625
2774,44,Singapore,Ebisuzaki,-0.016938128,Temperature,0.237325625
2775,45,Singapore,Ebisuzaki,-0.453235787,Temperature,0.237325625
2776,46,Singapore,Ebisuzaki,0.125890302,Temperature,0.237325625
2777,47,Singapore,Ebisuzaki,0.27166466,Temperature,0.237325625
2778,48,Singapore,Ebisuzaki,0.065594848,Temperature,0.237325625
2779,49,Singapore,Ebisuzaki,0.246367425,Temperature,0.237325625
2780,50,Singapore,Ebisuzaki,0.209868102,Temperature,0.237325625
2781,51,Singapore,Ebisuzaki,0.202226396,Temperature,0.237325625
2782,52,Singapore,Ebisuzaki,0.313310446,Temperature,0.237325625
2783,53,Singapore,Ebisuzaki,0.358179905,Temperature,0.237325625
2784,54,Singapore,Ebisuzaki,0.202655047,Temperature,0.237325625
2785,55,Singapore,Ebisuzaki,-0.030881143,Temperature,0.237325625
2786,56,Singapore,Ebisuzaki,0.094752431,Temperature,0.237325625
2787,57,Singapore,Ebisuzaki,-0.163542262,Temperature,0.237325625
2788,58,Singapore,Ebisuzaki,0.010109475,Temperature,0.237325625
2789,59,Singapore,Ebisuzaki,-0.029972233,Temperature,0.237325625
2790,60,Singapore,Ebisuzaki,0.006637554,Temperature,0.237325625
2791,61,Singapore,Ebisuzaki,0.257625246,Temperature,0.237325625
2792,62,Singapore,Ebisuzaki,0.427878432,Temperature,0.237325625
2793,63,Singapore,Ebisuzaki,0.058735442,Temperature,0.237325625
2794,64,Singapore,Ebisuzaki,0.156683728,Temperature,0.237325625
2795,65,Singapore,Ebisuzaki,0.050456315,Temperature,0.237325625
2796,66,Singapore,Ebisuzaki,0.169600671,Temperature,0.237325625
2797,67,Singapore,Ebisuzaki,0.117639639,Temperature,0.237325625
2798,68,Singapore,Ebisuzaki,0.383258351,Temperature,0.237325625
2799,69,Singapore,Ebisuzaki,0.386184283,Temperature,0.237325625
2800,70,Singapore,Ebisuzaki,0.088755441,Temperature,0.237325625
2801,1,Ecuador,Seasonal,0.454936296,Temperature,0.60745684
2802,2,Ecuador,Seasonal,0.460386533,Temperature,0.60745684
2803,3,Ecuador,Seasonal,0.412099179,Temperature,0.60745684
2804,4,Ecuador,Seasonal,0.371527205,Temperature,0.60745684
2805,5,Ecuador,Seasonal,0.394180236,Temperature,0.60745684
2806,6,Ecuador,Seasonal,0.293961165,Temperature,0.60745684
2807,7,Ecuador,Seasonal,0.323789422,Temperature,0.60745684
2808,8,Ecuador,Seasonal,0.244189884,Temperature,0.60745684
2809,9,Ecuador,Seasonal,0.41317912,Temperature,0.60745684
2810,10,Ecuador,Seasonal,0.465220228,Temperature,0.60745684
2811,11,Ecuador,Seasonal,0.472904481,Temperature,0.60745684
2812,12,Ecuador,Seasonal,0.409301446,Temperature,0.60745684
2813,13,Ecuador,Seasonal,0.463084107,Temperature,0.60745684
2814,14,Ecuador,Seasonal,0.501698562,Temperature,0.60745684
2815,15,Ecuador,Seasonal,0.511176951,Temperature,0.60745684
2816,16,Ecuador,Seasonal,0.414201131,Temperature,0.60745684
2817,17,Ecuador,Seasonal,0.28785322,Temperature,0.60745684
2818,18,Ecuador,Seasonal,0.384666277,Temperature,0.60745684
2819,19,Ecuador,Seasonal,0.471484229,Temperature,0.60745684
2820,20,Ecuador,Seasonal,0.348808121,Temperature,0.60745684
2821,21,Ecuador,Seasonal,0.288589489,Temperature,0.60745684
2822,22,Ecuador,Seasonal,0.436723624,Temperature,0.60745684
2823,23,Ecuador,Seasonal,0.305482557,Temperature,0.60745684
2824,24,Ecuador,Seasonal,0.427034906,Temperature,0.60745684
2825,25,Ecuador,Seasonal,0.427659677,Temperature,0.60745684
2826,26,Ecuador,Seasonal,0.438305101,Temperature,0.60745684
2827,27,Ecuador,Seasonal,0.340707257,Temperature,0.60745684
2828,28,Ecuador,Seasonal,0.418552643,Temperature,0.60745684
2829,29,Ecuador,Seasonal,0.377549341,Temperature,0.60745684
2830,30,Ecuador,Seasonal,0.510026461,Temperature,0.60745684
2831,31,Ecuador,Seasonal,0.209924313,Temperature,0.60745684
2832,32,Ecuador,Seasonal,0.471882322,Temperature,0.60745684
2833,33,Ecuador,Seasonal,0.389865292,Temperature,0.60745684
2834,34,Ecuador,Seasonal,0.377785222,Temperature,0.60745684
2835,35,Ecuador,Seasonal,0.234953684,Temperature,0.60745684
2836,36,Ecuador,Seasonal,0.281738673,Temperature,0.60745684
2837,37,Ecuador,Seasonal,0.423785855,Temperature,0.60745684
2838,38,Ecuador,Seasonal,0.500193687,Temperature,0.60745684
2839,39,Ecuador,Seasonal,0.382565943,Temperature,0.60745684
2840,40,Ecuador,Seasonal,0.321064886,Temperature,0.60745684
2841,41,Ecuador,Seasonal,0.388538673,Temperature,0.60745684
2842,42,Ecuador,Seasonal,0.343340613,Temperature,0.60745684
2843,43,Ecuador,Seasonal,0.445651182,Temperature,0.60745684
2844,44,Ecuador,Seasonal,0.340331237,Temperature,0.60745684
2845,45,Ecuador,Seasonal,0.506161095,Temperature,0.60745684
2846,46,Ecuador,Seasonal,0.230479194,Temperature,0.60745684
2847,47,Ecuador,Seasonal,0.408087238,Temperature,0.60745684
2848,48,Ecuador,Seasonal,0.46174868,Temperature,0.60745684
2849,49,Ecuador,Seasonal,0.317304205,Temperature,0.60745684
2850,50,Ecuador,Seasonal,0.171358902,Temperature,0.60745684
2851,51,Ecuador,Seasonal,0.406986329,Temperature,0.60745684
2852,52,Ecuador,Seasonal,0.43657685,Temperature,0.60745684
2853,53,Ecuador,Seasonal,0.359685845,Temperature,0.60745684
2854,54,Ecuador,Seasonal,0.530755194,Temperature,0.60745684
2855,55,Ecuador,Seasonal,0.449810452,Temperature,0.60745684
2856,56,Ecuador,Seasonal,0.328083214,Temperature,0.60745684
2857,57,Ecuador,Seasonal,0.414810618,Temperature,0.60745684
2858,58,Ecuador,Seasonal,0.538148627,Temperature,0.60745684
2859,59,Ecuador,Seasonal,0.390064121,Temperature,0.60745684
2860,60,Ecuador,Seasonal,0.275534199,Temperature,0.60745684
2861,61,Ecuador,Seasonal,0.486943717,Temperature,0.60745684
2862,62,Ecuador,Seasonal,0.47475895,Temperature,0.60745684
2863,63,Ecuador,Seasonal,0.339856222,Temperature,0.60745684
2864,64,Ecuador,Seasonal,0.382147551,Temperature,0.60745684
2865,65,Ecuador,Seasonal,0.248356138,Temperature,0.60745684
2866,66,Ecuador,Seasonal,0.216319232,Temperature,0.60745684
2867,67,Ecuador,Seasonal,0.303631963,Temperature,0.60745684
2868,68,Ecuador,Seasonal,0.288370055,Temperature,0.60745684
2869,69,Ecuador,Seasonal,0.287296635,Temperature,0.60745684
2870,70,Ecuador,Seasonal,0.53744861,Temperature,0.60745684
2871,1,Ecuador,Ebisuzaki,0.497356828,Temperature,0.60745684
2872,2,Ecuador,Ebisuzaki,0.338589421,Temperature,0.60745684
2873,3,Ecuador,Ebisuzaki,0.339102193,Temperature,0.60745684
2874,4,Ecuador,Ebisuzaki,0.523134061,Temperature,0.60745684
2875,5,Ecuador,Ebisuzaki,0.179436507,Temperature,0.60745684
2876,6,Ecuador,Ebisuzaki,0.334862053,Temperature,0.60745684
2877,7,Ecuador,Ebisuzaki,0.344110534,Temperature,0.60745684
2878,8,Ecuador,Ebisuzaki,0.37684267,Temperature,0.60745684
2879,9,Ecuador,Ebisuzaki,0.456757443,Temperature,0.60745684
2880,10,Ecuador,Ebisuzaki,0.307247451,Temperature,0.60745684
2881,11,Ecuador,Ebisuzaki,0.318993813,Temperature,0.60745684
2882,12,Ecuador,Ebisuzaki,0.05982795,Temperature,0.60745684
2883,13,Ecuador,Ebisuzaki,0.383112317,Temperature,0.60745684
2884,14,Ecuador,Ebisuzaki,0.112346399,Temperature,0.60745684
2885,15,Ecuador,Ebisuzaki,0.076785736,Temperature,0.60745684
2886,16,Ecuador,Ebisuzaki,-0.016183916,Temperature,0.60745684
2887,17,Ecuador,Ebisuzaki,-0.110312315,Temperature,0.60745684
2888,18,Ecuador,Ebisuzaki,0.041125893,Temperature,0.60745684
2889,19,Ecuador,Ebisuzaki,0.172530782,Temperature,0.60745684
2890,20,Ecuador,Ebisuzaki,0.027814899,Temperature,0.60745684
2891,21,Ecuador,Ebisuzaki,0.23268873,Temperature,0.60745684
2892,22,Ecuador,Ebisuzaki,0.491914685,Temperature,0.60745684
2893,23,Ecuador,Ebisuzaki,0.179476399,Temperature,0.60745684
2894,24,Ecuador,Ebisuzaki,0.358116052,Temperature,0.60745684
2895,25,Ecuador,Ebisuzaki,-0.177239368,Temperature,0.60745684
2896,26,Ecuador,Ebisuzaki,0.464442366,Temperature,0.60745684
2897,27,Ecuador,Ebisuzaki,-0.160927611,Temperature,0.60745684
2898,28,Ecuador,Ebisuzaki,0.510285429,Temperature,0.60745684
2899,29,Ecuador,Ebisuzaki,-0.020780768,Temperature,0.60745684
2900,30,Ecuador,Ebisuzaki,0.070338524,Temperature,0.60745684
2901,31,Ecuador,Ebisuzaki,0.420730906,Temperature,0.60745684
2902,32,Ecuador,Ebisuzaki,0.173583361,Temperature,0.60745684
2903,33,Ecuador,Ebisuzaki,0.489251782,Temperature,0.60745684
2904,34,Ecuador,Ebisuzaki,0.379985993,Temperature,0.60745684
2905,35,Ecuador,Ebisuzaki,0.156287661,Temperature,0.60745684
2906,36,Ecuador,Ebisuzaki,0.157104124,Temperature,0.60745684
2907,37,Ecuador,Ebisuzaki,0.100645039,Temperature,0.60745684
2908,38,Ecuador,Ebisuzaki,0.38300227,Temperature,0.60745684
2909,39,Ecuador,Ebisuzaki,0.338753099,Temperature,0.60745684
2910,40,Ecuador,Ebisuzaki,0.301264323,Temperature,0.60745684
2911,41,Ecuador,Ebisuzaki,0.607835524,Temperature,0.60745684
2912,42,Ecuador,Ebisuzaki,0.388399289,Temperature,0.60745684
2913,43,Ecuador,Ebisuzaki,0.276011765,Temperature,0.60745684
2914,44,Ecuador,Ebisuzaki,0.455838253,Temperature,0.60745684
2915,45,Ecuador,Ebisuzaki,0.522783611,Temperature,0.60745684
2916,46,Ecuador,Ebisuzaki,0.309808916,Temperature,0.60745684
2917,47,Ecuador,Ebisuzaki,0.376961724,Temperature,0.60745684
2918,48,Ecuador,Ebisuzaki,0.26589146,Temperature,0.60745684
2919,49,Ecuador,Ebisuzaki,0.410563115,Temperature,0.60745684
2920,50,Ecuador,Ebisuzaki,0.40308867,Temperature,0.60745684
2921,51,Ecuador,Ebisuzaki,0.204452134,Temperature,0.60745684
2922,52,Ecuador,Ebisuzaki,0.110900801,Temperature,0.60745684
2923,53,Ecuador,Ebisuzaki,-0.110243607,Temperature,0.60745684
2924,54,Ecuador,Ebisuzaki,0.360140565,Temperature,0.60745684
2925,55,Ecuador,Ebisuzaki,0.482922338,Temperature,0.60745684
2926,56,Ecuador,Ebisuzaki,-0.056536817,Temperature,0.60745684
2927,57,Ecuador,Ebisuzaki,0.156972258,Temperature,0.60745684
2928,58,Ecuador,Ebisuzaki,0.510467536,Temperature,0.60745684
2929,59,Ecuador,Ebisuzaki,0.741947836,Temperature,0.60745684
2930,60,Ecuador,Ebisuzaki,0.219275754,Temperature,0.60745684
2931,61,Ecuador,Ebisuzaki,0.23679754,Temperature,0.60745684
2932,62,Ecuador,Ebisuzaki,0.430123509,Temperature,0.60745684
2933,63,Ecuador,Ebisuzaki,0.148795409,Temperature,0.60745684
2934,64,Ecuador,Ebisuzaki,0.340588283,Temperature,0.60745684
2935,65,Ecuador,Ebisuzaki,0.528003934,Temperature,0.60745684
2936,66,Ecuador,Ebisuzaki,0.437967872,Temperature,0.60745684
2937,67,Ecuador,Ebisuzaki,-0.084727686,Temperature,0.60745684
2938,68,Ecuador,Ebisuzaki,-0.243932005,Temperature,0.60745684
