date,Year,Month,Cases,Hemisphere,model,country,facet
2015/9/1,2015,9,-0.285417977,N,sim,Mexico,N-sim
2015/10/1,2015,10,-0.188737366,N,sim,Mexico,N-sim
2015/11/1,2015,11,-0.391766649,N,sim,Mexico,N-sim
2015/12/1,2015,12,-0.391766649,N,sim,Mexico,N-sim
2016/1/1,2016,1,-0.391766649,N,sim,Mexico,N-sim
2016/2/1,2016,2,-0.391766649,N,sim,Mexico,N-sim
2016/3/1,2016,3,-0.391766649,N,sim,Mexico,N-sim
2016/4/1,2016,4,-0.391766649,N,sim,Mexico,N-sim
2016/5/1,2016,5,-0.362762465,N,sim,Mexico,N-sim
2016/6/1,2016,6,-0.198405427,N,sim,Mexico,N-sim
2016/7/1,2016,7,-0.285417977,N,sim,Mexico,N-sim
2016/8/1,2016,8,0.120640588,N,sim,Mexico,N-sim
2016/9/1,2016,9,0.178648955,N,sim,Mexico,N-sim
2016/10/1,2016,10,-0.121060939,N,sim,Mexico,N-sim
2016/11/1,2016,11,-0.024380328,N,sim,Mexico,N-sim
2016/12/1,2016,12,-0.391766649,N,sim,Mexico,N-sim
2017/1/1,2017,1,-0.391766649,N,sim,Mexico,N-sim
2017/2/1,2017,2,-0.391766649,N,sim,Mexico,N-sim
2017/3/1,2017,3,-0.372430526,N,sim,Mexico,N-sim
2017/4/1,2017,4,-0.188737366,N,sim,Mexico,N-sim
2017/5/1,2017,5,0.081968344,N,sim,Mexico,N-sim
2017/6/1,2017,6,0.517031092,N,sim,Mexico,N-sim
2017/7/1,2017,7,0.081968344,N,sim,Mexico,N-sim
2017/8/1,2017,8,0.546035275,N,sim,Mexico,N-sim
2017/9/1,2017,9,0.033628039,N,sim,Mexico,N-sim
2017/10/1,2017,10,0.004623855,N,sim,Mexico,N-sim
2017/11/1,2017,11,-0.382098588,N,sim,Mexico,N-sim
2017/12/1,2017,12,-0.391766649,N,sim,Mexico,N-sim
2018/1/1,2018,1,-0.391766649,N,sim,Mexico,N-sim
2018/2/1,2018,2,-0.391766649,N,sim,Mexico,N-sim
2018/3/1,2018,3,-0.391766649,N,sim,Mexico,N-sim
2018/4/1,2018,4,-0.372430526,N,sim,Mexico,N-sim
2018/5/1,2018,5,-0.285417977,N,sim,Mexico,N-sim
2018/6/1,2018,6,-0.295086038,N,sim,Mexico,N-sim
2018/7/1,2018,7,-0.04371645,N,sim,Mexico,N-sim
2018/8/1,2018,8,-0.304754099,N,sim,Mexico,N-sim
2018/9/1,2018,9,-0.246745733,N,sim,Mexico,N-sim
2018/10/1,2018,10,-0.382098588,N,sim,Mexico,N-sim
2018/11/1,2018,11,-0.391766649,N,sim,Mexico,N-sim
2018/12/1,2018,12,-0.391766649,N,sim,Mexico,N-sim
2019/1/1,2019,1,-0.391766649,N,sim,Mexico,N-sim
2019/2/1,2019,2,-0.391766649,N,sim,Mexico,N-sim
2019/3/1,2019,3,-0.333758282,N,sim,Mexico,N-sim
2019/4/1,2019,4,-0.391766649,N,sim,Mexico,N-sim
2019/5/1,2019,5,-0.217741549,N,sim,Mexico,N-sim
2019/6/1,2019,6,-0.04371645,N,sim,Mexico,N-sim
2019/7/1,2019,7,0.323669871,N,sim,Mexico,N-sim
2019/8/1,2019,8,2.595664222,N,sim,Mexico,N-sim
2019/9/1,2019,9,3.794503795,N,sim,Mexico,N-sim
2019/10/1,2019,10,6.201851001,N,sim,Mexico,N-sim
2019/11/1,2019,11,1.377488527,N,sim,Mexico,N-sim
2019/12/1,2019,12,-0.179069305,N,sim,Mexico,N-sim
2014/4/1,2014,4,-0.618238358,N,sim,Nicaragua,N-sim
2014/5/1,2014,5,-0.605437125,N,sim,Nicaragua,N-sim
2014/6/1,2014,6,-0.590842488,N,sim,Nicaragua,N-sim
2014/7/1,2014,7,-0.579768209,N,sim,Nicaragua,N-sim
2014/8/1,2014,8,-0.569817192,N,sim,Nicaragua,N-sim
2014/9/1,2014,9,-0.586581301,N,sim,Nicaragua,N-sim
2014/10/1,2014,10,-0.599516846,N,sim,Nicaragua,N-sim
2014/11/1,2014,11,-0.610276555,N,sim,Nicaragua,N-sim
2014/12/1,2014,12,-0.616601887,N,sim,Nicaragua,N-sim
2015/1/1,2015,1,-0.620537194,N,sim,Nicaragua,N-sim
2015/2/1,2015,2,-0.622633149,N,sim,Nicaragua,N-sim
2015/3/1,2015,3,-0.621981388,N,sim,Nicaragua,N-sim
2015/4/1,2015,4,-0.619925726,N,sim,Nicaragua,N-sim
2015/5/1,2015,5,-0.609820605,N,sim,Nicaragua,N-sim
2015/6/1,2015,6,-0.589121189,N,sim,Nicaragua,N-sim
2015/7/1,2015,7,-0.570999834,N,sim,Nicaragua,N-sim
2015/8/1,2015,8,-0.518651137,N,sim,Nicaragua,N-sim
2015/9/1,2015,9,-0.4628351,N,sim,Nicaragua,N-sim
2015/10/1,2015,10,-0.430577179,N,sim,Nicaragua,N-sim
2015/11/1,2015,11,-0.447955583,N,sim,Nicaragua,N-sim
2015/12/1,2015,12,-0.479928624,N,sim,Nicaragua,N-sim
2016/1/1,2016,1,-0.493043014,N,sim,Nicaragua,N-sim
2016/2/1,2016,2,-0.52926169,N,sim,Nicaragua,N-sim
2016/3/1,2016,3,-0.492651392,N,sim,Nicaragua,N-sim
2016/4/1,2016,4,-0.22613139,N,sim,Nicaragua,N-sim
2016/5/1,2016,5,0.550112967,N,sim,Nicaragua,N-sim
2016/6/1,2016,6,0.853328802,N,sim,Nicaragua,N-sim
2016/7/1,2016,7,0.988533835,N,sim,Nicaragua,N-sim
2016/8/1,2016,8,1.291526997,N,sim,Nicaragua,N-sim
2016/9/1,2016,9,1.353307847,N,sim,Nicaragua,N-sim
2016/10/1,2016,10,1.080364254,N,sim,Nicaragua,N-sim
2016/11/1,2016,11,0.420831747,N,sim,Nicaragua,N-sim
2016/12/1,2016,12,-0.047208189,N,sim,Nicaragua,N-sim
2017/1/1,2017,1,-0.317969585,N,sim,Nicaragua,N-sim
2017/2/1,2017,2,-0.456094111,N,sim,Nicaragua,N-sim
2017/3/1,2017,3,-0.453978363,N,sim,Nicaragua,N-sim
2017/4/1,2017,4,-0.401527872,N,sim,Nicaragua,N-sim
2017/5/1,2017,5,-0.092144344,N,sim,Nicaragua,N-sim
2017/6/1,2017,6,0.058172069,N,sim,Nicaragua,N-sim
2017/7/1,2017,7,-0.037592242,N,sim,Nicaragua,N-sim
2017/8/1,2017,8,-0.077821156,N,sim,Nicaragua,N-sim
2017/9/1,2017,9,-0.063568659,N,sim,Nicaragua,N-sim
2017/10/1,2017,10,-0.102574638,N,sim,Nicaragua,N-sim
2017/11/1,2017,11,-0.250443767,N,sim,Nicaragua,N-sim
2017/12/1,2017,12,-0.383373293,N,sim,Nicaragua,N-sim
2018/1/1,2018,1,-0.486928338,N,sim,Nicaragua,N-sim
2018/2/1,2018,2,-0.541040041,N,sim,Nicaragua,N-sim
2018/3/1,2018,3,-0.551207369,N,sim,Nicaragua,N-sim
2018/4/1,2018,4,-0.516023593,N,sim,Nicaragua,N-sim
2018/5/1,2018,5,-0.426761338,N,sim,Nicaragua,N-sim
2018/6/1,2018,6,-0.38612525,N,sim,Nicaragua,N-sim
2018/7/1,2018,7,-0.222609619,N,sim,Nicaragua,N-sim
2018/8/1,2018,8,-0.119943146,N,sim,Nicaragua,N-sim
2018/9/1,2018,9,-0.13324133,N,sim,Nicaragua,N-sim
2018/10/1,2018,10,-0.24720829,N,sim,Nicaragua,N-sim
2018/11/1,2018,11,-0.347850912,N,sim,Nicaragua,N-sim
2018/12/1,2018,12,-0.450870835,N,sim,Nicaragua,N-sim
2019/1/1,2019,1,-0.524898003,N,sim,Nicaragua,N-sim
2019/2/1,2019,2,-0.544572415,N,sim,Nicaragua,N-sim
2019/3/1,2019,3,-0.498505223,N,sim,Nicaragua,N-sim
2019/4/1,2019,4,-0.3192724,N,sim,Nicaragua,N-sim
2019/5/1,2019,5,0.392017837,N,sim,Nicaragua,N-sim
2019/6/1,2019,6,0.980002271,N,sim,Nicaragua,N-sim
2019/7/1,2019,7,2.236835435,N,sim,Nicaragua,N-sim
2019/8/1,2019,8,3.769284976,N,sim,Nicaragua,N-sim
2019/9/1,2019,9,4.433866863,N,sim,Nicaragua,N-sim
2019/10/1,2019,10,2.889229676,N,sim,Nicaragua,N-sim
2019/11/1,2019,11,1.126222912,N,sim,Nicaragua,N-sim
2019/12/1,2019,12,0.29084999,N,sim,Nicaragua,N-sim
2014/4/1,2014,4,0.574915576,N,sim,Panama,N-sim
2014/5/1,2014,5,0.732470689,N,sim,Panama,N-sim
2014/6/1,2014,6,-0.128208967,N,sim,Panama,N-sim
2014/7/1,2014,7,0.206884647,N,sim,Panama,N-sim
2014/8/1,2014,8,-0.00861464,N,sim,Panama,N-sim
2014/9/1,2014,9,-0.243459818,N,sim,Panama,N-sim
2014/10/1,2014,10,0.031879132,N,sim,Panama,N-sim
2014/11/1,2014,11,-0.333006814,N,sim,Panama,N-sim
2014/12/1,2014,12,0.128600088,N,sim,Panama,N-sim
2015/1/1,2015,1,0.041518078,N,sim,Panama,N-sim
2015/2/1,2015,2,-1.036887852,N,sim,Panama,N-sim
2015/3/1,2015,3,-0.034037997,N,sim,Panama,N-sim
2015/4/1,2015,4,-0.303163482,N,sim,Panama,N-sim
2015/5/1,2015,5,-0.23250338,N,sim,Panama,N-sim
2015/6/1,2015,6,-0.265670193,N,sim,Panama,N-sim
2015/7/1,2015,7,-0.462818083,N,sim,Panama,N-sim
2015/8/1,2015,8,-0.31059244,N,sim,Panama,N-sim
2015/9/1,2015,9,-0.597431826,N,sim,Panama,N-sim
2015/10/1,2015,10,-0.430628765,N,sim,Panama,N-sim
2015/11/1,2015,11,-0.865970814,N,sim,Panama,N-sim
2015/12/1,2015,12,0.323231992,N,sim,Panama,N-sim
2016/1/1,2016,1,1.985448637,N,sim,Panama,N-sim
2016/2/1,2016,2,-0.498738881,N,sim,Panama,N-sim
2016/3/1,2016,3,0.133802058,N,sim,Panama,N-sim
2016/4/1,2016,4,-0.335990297,N,sim,Panama,N-sim
2016/5/1,2016,5,-0.013034615,N,sim,Panama,N-sim
2016/6/1,2016,6,-0.392557479,N,sim,Panama,N-sim
2016/7/1,2016,7,-0.022903059,N,sim,Panama,N-sim
2016/8/1,2016,8,-0.013374613,N,sim,Panama,N-sim
2016/9/1,2016,9,-0.435499237,N,sim,Panama,N-sim
2016/10/1,2016,10,-0.156564807,N,sim,Panama,N-sim
2016/11/1,2016,11,-0.551455585,N,sim,Panama,N-sim
2016/12/1,2016,12,0.035423612,N,sim,Panama,N-sim
2017/1/1,2017,1,-0.164801261,N,sim,Panama,N-sim
2017/2/1,2017,2,-1.205229405,N,sim,Panama,N-sim
2017/3/1,2017,3,-0.004585663,N,sim,Panama,N-sim
2017/4/1,2017,4,-0.487909942,N,sim,Panama,N-sim
2017/5/1,2017,5,-0.348204729,N,sim,Panama,N-sim
2017/6/1,2017,6,-0.902877607,N,sim,Panama,N-sim
2017/7/1,2017,7,-0.500634371,N,sim,Panama,N-sim
2017/8/1,2017,8,-0.667267433,N,sim,Panama,N-sim
2017/9/1,2017,9,-0.852744889,N,sim,Panama,N-sim
2017/10/1,2017,10,0.116521656,N,sim,Panama,N-sim
2017/11/1,2017,11,1.582023907,N,sim,Panama,N-sim
2017/12/1,2017,12,0.258470857,N,sim,Panama,N-sim
2018/1/1,2018,1,0.000599308,N,sim,Panama,N-sim
2018/2/1,2018,2,-1.184294023,N,sim,Panama,N-sim
2018/3/1,2018,3,0.015567724,N,sim,Panama,N-sim
2018/4/1,2018,4,-0.48289497,N,sim,Panama,N-sim
2018/5/1,2018,5,-0.093418663,N,sim,Panama,N-sim
2018/6/1,2018,6,-0.602370298,N,sim,Panama,N-sim
2018/7/1,2018,7,-0.165362258,N,sim,Panama,N-sim
2018/8/1,2018,8,-0.17378571,N,sim,Panama,N-sim
2018/9/1,2018,9,-0.588974373,N,sim,Panama,N-sim
2018/10/1,2018,10,-0.333448812,N,sim,Panama,N-sim
2018/11/1,2018,11,-0.533189187,N,sim,Panama,N-sim
2018/12/1,2018,12,-0.262329712,N,sim,Panama,N-sim
2019/1/1,2019,1,-0.345535744,N,sim,Panama,N-sim
2019/2/1,2019,2,-1.275991507,N,sim,Panama,N-sim
2019/3/1,2019,3,-0.351341211,N,sim,Panama,N-sim
2019/4/1,2019,4,-0.618690206,N,sim,Panama,N-sim
2019/5/1,2019,5,-0.794358717,N,sim,Panama,N-sim
2019/6/1,2019,6,0.173369336,N,sim,Panama,N-sim
2019/7/1,2019,7,1.30078599,N,sim,Panama,N-sim
2019/8/1,2019,8,0.329419957,N,sim,Panama,N-sim
2019/9/1,2019,9,1.775788817,N,sim,Panama,N-sim
2019/10/1,2019,10,2.83229887,N,sim,Panama,N-sim
2019/11/1,2019,11,3.247385534,N,sim,Panama,N-sim
2019/12/1,2019,12,4.786947868,N,sim,Panama,N-sim
2014/4/1,2014,4,-1.259129792,N,sim,Philippines,N-sim
2014/5/1,2014,5,-1.159498076,N,sim,Philippines,N-sim
2014/6/1,2014,6,-0.972296698,N,sim,Philippines,N-sim
2014/7/1,2014,7,-0.829106348,N,sim,Philippines,N-sim
2014/8/1,2014,8,-0.491525884,N,sim,Philippines,N-sim
2014/9/1,2014,9,-0.573194134,N,sim,Philippines,N-sim
2014/10/1,2014,10,-0.494962561,N,sim,Philippines,N-sim
2014/11/1,2014,11,-0.494741214,N,sim,Philippines,N-sim
2014/12/1,2014,12,-0.561362153,N,sim,Philippines,N-sim
2015/1/1,2015,1,-0.876112932,N,sim,Philippines,N-sim
2015/2/1,2015,2,-1.09850864,N,sim,Philippines,N-sim
2015/3/1,2015,3,-1.133011668,N,sim,Philippines,N-sim
2015/4/1,2015,4,-1.011163848,N,sim,Philippines,N-sim
2015/5/1,2015,5,-0.536832855,N,sim,Philippines,N-sim
2015/6/1,2015,6,0.683193847,N,sim,Philippines,N-sim
2015/7/1,2015,7,1.481134972,N,sim,Philippines,N-sim
2015/8/1,2015,8,1.743935553,N,sim,Philippines,N-sim
2015/9/1,2015,9,1.985982634,N,sim,Philippines,N-sim
2015/10/1,2015,10,2.253343645,N,sim,Philippines,N-sim
2015/11/1,2015,11,1.494660063,N,sim,Philippines,N-sim
2015/12/1,2015,12,0.685032262,N,sim,Philippines,N-sim
2016/1/1,2016,1,-0.239715798,N,sim,Philippines,N-sim
2016/2/1,2016,2,-0.714149498,N,sim,Philippines,N-sim
2016/3/1,2016,3,-0.790479731,N,sim,Philippines,N-sim
2016/4/1,2016,4,-0.410644922,N,sim,Philippines,N-sim
2016/5/1,2016,5,0.448402979,N,sim,Philippines,N-sim
2016/6/1,2016,6,0.930706582,N,sim,Philippines,N-sim
2016/7/1,2016,7,1.58837335,N,sim,Philippines,N-sim
2016/8/1,2016,8,1.738259391,N,sim,Philippines,N-sim
2016/9/1,2016,9,1.321523648,N,sim,Philippines,N-sim
2016/10/1,2016,10,0.168528439,N,sim,Philippines,N-sim
2016/11/1,2016,11,-0.368561737,N,sim,Philippines,N-sim
2016/12/1,2016,12,-0.646401066,N,sim,Philippines,N-sim
2017/1/1,2017,1,-0.906916907,N,sim,Philippines,N-sim
2017/2/1,2017,2,-1.14663979,N,sim,Philippines,N-sim
2017/3/1,2017,3,-1.161880103,N,sim,Philippines,N-sim
2017/4/1,2017,4,-1.123906904,N,sim,Philippines,N-sim
2017/5/1,2017,5,-0.848766338,N,sim,Philippines,N-sim
2017/6/1,2017,6,-0.590275952,N,sim,Philippines,N-sim
2017/7/1,2017,7,-0.346390781,N,sim,Philippines,N-sim
2017/8/1,2017,8,-0.305728249,N,sim,Philippines,N-sim
2017/9/1,2017,9,-0.171398661,N,sim,Philippines,N-sim
2017/10/1,2017,10,-0.021324009,N,sim,Philippines,N-sim
2017/11/1,2017,11,-0.260540352,N,sim,Philippines,N-sim
2017/12/1,2017,12,-0.353626887,N,sim,Philippines,N-sim
2018/1/1,2018,1,-0.640102271,N,sim,Philippines,N-sim
2018/2/1,2018,2,-0.838658413,N,sim,Philippines,N-sim
2018/3/1,2018,3,-0.778540978,N,sim,Philippines,N-sim
2018/4/1,2018,4,-0.706105833,N,sim,Philippines,N-sim
2018/5/1,2018,5,-0.137189661,N,sim,Philippines,N-sim
2018/6/1,2018,6,0.517966954,N,sim,Philippines,N-sim
2018/7/1,2018,7,0.762252924,N,sim,Philippines,N-sim
2018/8/1,2018,8,0.456695089,N,sim,Philippines,N-sim
2018/9/1,2018,9,0.173562077,N,sim,Philippines,N-sim
2018/10/1,2018,10,0.397234812,N,sim,Philippines,N-sim
2018/11/1,2018,11,0.138947888,N,sim,Philippines,N-sim
2018/12/1,2018,12,-0.191668059,N,sim,Philippines,N-sim
2019/1/1,2019,1,-0.547815545,N,sim,Philippines,N-sim
2019/2/1,2019,2,-0.942691758,N,sim,Philippines,N-sim
2019/3/1,2019,3,-0.960554577,N,sim,Philippines,N-sim
2019/4/1,2019,4,-0.76359209,N,sim,Philippines,N-sim
2019/5/1,2019,5,-0.164862584,N,sim,Philippines,N-sim
2019/6/1,2019,6,0.666137285,N,sim,Philippines,N-sim
2019/7/1,2019,7,1.402067223,N,sim,Philippines,N-sim
2019/8/1,2019,8,2.124422045,N,sim,Philippines,N-sim
2019/9/1,2019,9,1.611944417,N,sim,Philippines,N-sim
2019/10/1,2019,10,2.564000156,N,sim,Philippines,N-sim
2019/11/1,2019,11,1.060919951,N,sim,Philippines,N-sim
2019/12/1,2019,12,0.171348065,N,sim,Philippines,N-sim
2014/4/1,2014,4,-0.79495873,N,sim,Singapore,N-sim
2014/5/1,2014,5,0.302337415,N,sim,Singapore,N-sim
2014/6/1,2014,6,2.002927383,N,sim,Singapore,N-sim
2014/7/1,2014,7,3.559879304,N,sim,Singapore,N-sim
2014/8/1,2014,8,3.091612404,N,sim,Singapore,N-sim
2014/9/1,2014,9,0.668289022,N,sim,Singapore,N-sim
2014/10/1,2014,10,-0.3354396,N,sim,Singapore,N-sim
2014/11/1,2014,11,-0.832452974,N,sim,Singapore,N-sim
2014/12/1,2014,12,-1.094665992,N,sim,Singapore,N-sim
2015/1/1,2015,1,-1.33804724,N,sim,Singapore,N-sim
2015/2/1,2015,2,-1.549365021,N,sim,Singapore,N-sim
2015/3/1,2015,3,-1.550459399,N,sim,Singapore,N-sim
2015/4/1,2015,4,-1.510453527,N,sim,Singapore,N-sim
2015/5/1,2015,5,-1.317713572,N,sim,Singapore,N-sim
2015/6/1,2015,6,-0.871705478,N,sim,Singapore,N-sim
2015/7/1,2015,7,-0.159134666,N,sim,Singapore,N-sim
2015/8/1,2015,8,0.264009993,N,sim,Singapore,N-sim
2015/9/1,2015,9,0.952523832,N,sim,Singapore,N-sim
2015/10/1,2015,10,1.136323745,N,sim,Singapore,N-sim
2015/11/1,2015,11,0.869589312,N,sim,Singapore,N-sim
2015/12/1,2015,12,0.889245796,N,sim,Singapore,N-sim
2016/1/1,2016,1,0.621373452,N,sim,Singapore,N-sim
2016/2/1,2016,2,-0.040735037,N,sim,Singapore,N-sim
2016/3/1,2016,3,-0.120722596,N,sim,Singapore,N-sim
2016/4/1,2016,4,-0.083739868,N,sim,Singapore,N-sim
2016/5/1,2016,5,0.142605358,N,sim,Singapore,N-sim
2016/6/1,2016,6,0.168044512,N,sim,Singapore,N-sim
2016/7/1,2016,7,0.086553846,N,sim,Singapore,N-sim
2016/8/1,2016,8,-0.057090247,N,sim,Singapore,N-sim
2016/9/1,2016,9,-0.068820047,N,sim,Singapore,N-sim
2016/10/1,2016,10,0.107099134,N,sim,Singapore,N-sim
2016/11/1,2016,11,-0.356409337,N,sim,Singapore,N-sim
2016/12/1,2016,12,-0.525066926,N,sim,Singapore,N-sim
2017/1/1,2017,1,-0.53002851,N,sim,Singapore,N-sim
2017/2/1,2017,2,-0.911993107,N,sim,Singapore,N-sim
2017/3/1,2017,3,-0.953260235,N,sim,Singapore,N-sim
2017/4/1,2017,4,-0.875656123,N,sim,Singapore,N-sim
2017/5/1,2017,5,-0.540614352,N,sim,Singapore,N-sim
2017/6/1,2017,6,-0.112531084,N,sim,Singapore,N-sim
2017/7/1,2017,7,0.262377495,N,sim,Singapore,N-sim
2017/8/1,2017,8,1.1885274,N,sim,Singapore,N-sim
2017/9/1,2017,9,1.558932703,N,sim,Singapore,N-sim
2017/10/1,2017,10,1.128199952,N,sim,Singapore,N-sim
2017/11/1,2017,11,0.617345415,N,sim,Singapore,N-sim
2017/12/1,2017,12,0.07967196,N,sim,Singapore,N-sim
2018/1/1,2018,1,-0.673063137,N,sim,Singapore,N-sim
2018/2/1,2018,2,-1.005226875,N,sim,Singapore,N-sim
2018/3/1,2018,3,-0.937209758,N,sim,Singapore,N-sim
2018/4/1,2018,4,-1.022212109,N,sim,Singapore,N-sim
2018/5/1,2018,5,-0.632715045,N,sim,Singapore,N-sim
2018/6/1,2018,6,-0.12154731,N,sim,Singapore,N-sim
2018/7/1,2018,7,0.184151824,N,sim,Singapore,N-sim
2018/8/1,2018,8,0.283111427,N,sim,Singapore,N-sim
2018/9/1,2018,9,0.007314817,N,sim,Singapore,N-sim
2018/10/1,2018,10,0.08597703,N,sim,Singapore,N-sim
2018/11/1,2018,11,-0.274062517,N,sim,Singapore,N-sim
2018/12/1,2018,12,-0.596871438,N,sim,Singapore,N-sim
2019/1/1,2019,1,-0.727466431,N,sim,Singapore,N-sim
2019/2/1,2019,2,-0.909124748,N,sim,Singapore,N-sim
2019/3/1,2019,3,-0.630244531,N,sim,Singapore,N-sim
2019/4/1,2019,4,-0.276569308,N,sim,Singapore,N-sim
2019/5/1,2019,5,0.302971066,N,sim,Singapore,N-sim
2019/6/1,2019,6,0.886081169,N,sim,Singapore,N-sim
2019/7/1,2019,7,1.710392228,N,sim,Singapore,N-sim
2019/8/1,2019,8,1.617327757,N,sim,Singapore,N-sim
2019/9/1,2019,9,0.736567339,N,sim,Singapore,N-sim
2019/10/1,2019,10,-0.064482439,N,sim,Singapore,N-sim
2019/11/1,2019,11,-0.391187589,N,sim,Singapore,N-sim
2019/12/1,2019,12,-0.718317187,N,sim,Singapore,N-sim
2014/4/1,2014,4,-0.584091283,N,sim,Sri Lanka,N-sim
2014/5/1,2014,5,-0.499605473,N,sim,Sri Lanka,N-sim
2014/6/1,2014,6,-0.630992733,N,sim,Sri Lanka,N-sim
2014/7/1,2014,7,-0.567581393,N,sim,Sri Lanka,N-sim
2014/8/1,2014,8,-0.665162358,N,sim,Sri Lanka,N-sim
2014/9/1,2014,9,-0.190065923,N,sim,Sri Lanka,N-sim
2014/10/1,2014,10,-0.354436769,N,sim,Sri Lanka,N-sim
2014/11/1,2014,11,-0.557655971,N,sim,Sri Lanka,N-sim
2014/12/1,2014,12,-0.473019817,N,sim,Sri Lanka,N-sim
2015/1/1,2015,1,-0.435020622,N,sim,Sri Lanka,N-sim
2015/2/1,2015,2,-0.772430703,N,sim,Sri Lanka,N-sim
2015/3/1,2015,3,-0.466591262,N,sim,Sri Lanka,N-sim
2015/4/1,2015,4,-0.583688976,N,sim,Sri Lanka,N-sim
2015/5/1,2015,5,-0.487133963,N,sim,Sri Lanka,N-sim
2015/6/1,2015,6,-0.626206814,N,sim,Sri Lanka,N-sim
2015/7/1,2015,7,-0.546689284,N,sim,Sri Lanka,N-sim
2015/8/1,2015,8,-0.555690375,N,sim,Sri Lanka,N-sim
2015/9/1,2015,9,-0.681837904,N,sim,Sri Lanka,N-sim
2015/10/1,2015,10,-0.67390731,N,sim,Sri Lanka,N-sim
2015/11/1,2015,11,-0.719530845,N,sim,Sri Lanka,N-sim
2015/12/1,2015,12,-0.424027485,N,sim,Sri Lanka,N-sim
2016/1/1,2016,1,-0.002240175,N,sim,Sri Lanka,N-sim
2016/2/1,2016,2,-0.628694434,N,sim,Sri Lanka,N-sim
2016/3/1,2016,3,-0.480716544,N,sim,Sri Lanka,N-sim
2016/4/1,2016,4,-0.584987773,N,sim,Sri Lanka,N-sim
2016/5/1,2016,5,-0.513155832,N,sim,Sri Lanka,N-sim
2016/6/1,2016,6,-0.603947697,N,sim,Sri Lanka,N-sim
2016/7/1,2016,7,-0.531145487,N,sim,Sri Lanka,N-sim
2016/8/1,2016,8,-0.519230803,N,sim,Sri Lanka,N-sim
2016/9/1,2016,9,-0.635487711,N,sim,Sri Lanka,N-sim
2016/10/1,2016,10,-0.60010699,N,sim,Sri Lanka,N-sim
2016/11/1,2016,11,-0.730507276,N,sim,Sri Lanka,N-sim
2016/12/1,2016,12,-0.637351686,N,sim,Sri Lanka,N-sim
2017/1/1,2017,1,-0.683981684,N,sim,Sri Lanka,N-sim
2017/2/1,2017,2,-0.837664256,N,sim,Sri Lanka,N-sim
2017/3/1,2017,3,0.084055319,N,sim,Sri Lanka,N-sim
2017/4/1,2017,4,0.394783692,N,sim,Sri Lanka,N-sim
2017/5/1,2017,5,2.943210442,N,sim,Sri Lanka,N-sim
2017/6/1,2017,6,3.670805176,N,sim,Sri Lanka,N-sim
2017/7/1,2017,7,4.333052207,N,sim,Sri Lanka,N-sim
2017/8/1,2017,8,3.32448588,N,sim,Sri Lanka,N-sim
2017/9/1,2017,9,1.703591968,N,sim,Sri Lanka,N-sim
2017/10/1,2017,10,0.799232834,N,sim,Sri Lanka,N-sim
2017/11/1,2017,11,0.054113396,N,sim,Sri Lanka,N-sim
2017/12/1,2017,12,0.16128708,N,sim,Sri Lanka,N-sim
2018/1/1,2018,1,0.158475109,N,sim,Sri Lanka,N-sim
2018/2/1,2018,2,-0.183649896,N,sim,Sri Lanka,N-sim
2018/3/1,2018,3,0.162819743,N,sim,Sri Lanka,N-sim
2018/4/1,2018,4,0.018430596,N,sim,Sri Lanka,N-sim
2018/5/1,2018,5,0.071958275,N,sim,Sri Lanka,N-sim
2018/6/1,2018,6,-0.003298145,N,sim,Sri Lanka,N-sim
2018/7/1,2018,7,0.059277956,N,sim,Sri Lanka,N-sim
2018/8/1,2018,8,-0.00619364,N,sim,Sri Lanka,N-sim
2018/9/1,2018,9,0.148919975,N,sim,Sri Lanka,N-sim
2018/10/1,2018,10,0.175949699,N,sim,Sri Lanka,N-sim
2018/11/1,2018,11,0.052287006,N,sim,Sri Lanka,N-sim
2018/12/1,2018,12,0.107947329,N,sim,Sri Lanka,N-sim
2019/1/1,2019,1,0.114732253,N,sim,Sri Lanka,N-sim
2019/2/1,2019,2,-0.1768775,N,sim,Sri Lanka,N-sim
2019/3/1,2019,3,0.13139527,N,sim,Sri Lanka,N-sim
2019/4/1,2019,4,-0.069893137,N,sim,Sri Lanka,N-sim
2019/5/1,2019,5,0.062424023,N,sim,Sri Lanka,N-sim
2019/6/1,2019,6,0.55215106,N,sim,Sri Lanka,N-sim
2019/7/1,2019,7,0.206824306,N,sim,Sri Lanka,N-sim
2019/8/1,2019,8,0.139264613,N,sim,Sri Lanka,N-sim
2019/9/1,2019,9,0.0115705,N,sim,Sri Lanka,N-sim
2019/10/1,2019,10,0.124347246,N,sim,Sri Lanka,N-sim
2019/11/1,2019,11,0.027519388,N,sim,Sri Lanka,N-sim
2019/12/1,2019,12,0.129585586,N,sim,Sri Lanka,N-sim
2014/4/1,2014,4,-0.98140903,N,sim,Thailand,N-sim
2014/5/1,2014,5,-0.951676611,N,sim,Thailand,N-sim
2014/6/1,2014,6,-0.907014469,N,sim,Thailand,N-sim
2014/7/1,2014,7,-0.83916901,N,sim,Thailand,N-sim
2014/8/1,2014,8,-0.791775491,N,sim,Thailand,N-sim
2014/9/1,2014,9,-0.757013176,N,sim,Thailand,N-sim
2014/10/1,2014,10,-0.739886519,N,sim,Thailand,N-sim
2014/11/1,2014,11,-0.739012701,N,sim,Thailand,N-sim
2014/12/1,2014,12,-0.808332304,N,sim,Thailand,N-sim
